Mon May 08 09:23:45 EDT 2017,08-May-2017 09:25:14.512,-71.05500277,42.32336705,25.98,3.0,-20.0,150.5,4.63158321,-0.73083007,6.96952105,-0.05007552,37.64706039,-0.01508435,0.17346367,-0.06577343,-0.09024014,14.47165775,1005.7277832,-,185,-,2132,-,42.32336807,-71.05500031,-,26.70000076,-,56.54477692
Mon May 08 09:23:46 EDT 2017,08-May-2017 09:25:15.507,-71.05485919,42.3231634,26.09,3.0,-19.0,152.6,4.88177729,-0.4890157,7.82065964,-0.05228373,37.64706039,-0.05857712,0.16565385,-0.03184947,-0.1338044,14.81035709,1005.54614258,-,185,-,2151,-,42.32316208,-71.05486298,-,26.70000076,-,57.16614914
Mon May 08 09:23:47 EDT 2017,08-May-2017 09:25:16.510,-71.05472298,42.32295358,26.16,3.0,-18.0,154.1,4.65732098,-0.42137951,6.98209047,-0.13197899,37.64706039,-0.13879107,0.10769024,0.05857374,-0.19195101,14.81035709,1005.47143555,-,185,-,2151,-,42.32295227,-71.05472565,-,24.20000076,-,57.16614914
Mon May 08 09:23:48 EDT 2017,08-May-2017 09:25:17.507,-71.05458512,42.32273886,26.19,3.0,-18.0,154.6,4.32871675,-0.31603462,7.79013395,-0.07956558,37.64706039,-0.09065639,0.10927664,-0.01421633,-0.13691609,14.549716,1005.26977539,-,185,-,2157,-,42.32273865,-71.05458832,-,24.20000076,-,57.78752136
Mon May 08 09:23:49 EDT 2017,08-May-2017 09:25:18.506,-71.0544511,42.322521,26.16,3.0,-17.0,155.2,4.64534998,-0.35613751,7.18619633,-0.07105631,36.47058868,-0.12668271,0.14155321,-0.01830429,-0.19847955,14.549716,1005.18725586,-,185,-,2157,-,42.32252121,-71.05445099,-,30.68000031,-,57.78752136
Mon May 08 09:23:50 EDT 2017,08-May-2017 09:25:19.506,-71.05432044,42.32230898,26.22,3.0,-16.0,155.3,4.48254395,0.35494041,7.45135403,-0.07218002,36.47058868,-0.08773,0.1518646,0.0025626,-0.15814909,14.29939175,1004.94018555,-,185,-,2158,-,42.32230759,-71.05432129,-,30.68000031,-,57.78752136
Mon May 08 09:23:51 EDT 2017,08-May-2017 09:25:20.511,-71.05418675,42.32209825,26.1,3.0,-15.0,155.2,4.79438877,-0.38845924,9.27513695,-0.00378446,36.47058868,0.06542156,0.15674575,-0.02159907,0.01446037,14.29939175,1004.87548828,-,185,-,2158,-,42.32209778,-71.05418396,-,19.02000046,-,57.78752136
Mon May 08 09:23:52 EDT 2017,08-May-2017 09:25:21.505,-71.05405716,42.3218894,25.74,3.0,-14.0,155.4,4.50528908,-0.74938512,8.91181755,0.03219384,34.11764908,0.02114125,0.12727585,-0.0583907,-0.02257525,14.17826748,1004.87158203,-,185,-,2137,-,42.32188797,-71.05405426,-,19.02000046,-,56.54477692
Mon May 08 09:23:53 EDT 2017,08-May-2017 09:25:22.507,-71.05392233,42.32167586,25.55,3.0,-14.0,155.2,4.29280376,-0.10893618,8.65025043,-0.0041464,34.11764908,-0.3724663,0.02141601,-0.06803096,-0.41990051,14.17826748,1004.64599609,-,185,-,2097,-,42.32167435,-71.05392456,-,12.25,-,56.54477692
Mon May 08 09:23:54 EDT 2017,08-May-2017 09:25:23.505,-71.05379432,42.32147313,25.2,3.0,-13.0,155.1,4.5561657,0.10594343,8.3719244,-0.02832785,33.33333206,-0.02800673,0.13246205,0.02879876,-0.07761022,15.0844574,1004.63208008,-,185,-,2097,-,42.32147217,-71.05379486,-,12.25,-,55.30203629
