GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Air Fuel Ratio(Measured)(:1),Barometer (on Android device)(mb),CO₂ in g/km (Instantaneous)(g/km),Engine Coolant Temperature(°F),Engine Oil Temperature(°F),Engine RPM(rpm),Fuel pressure(psi),GPS Latitude(°),GPS Longitude(°),Kilometers Per Litre(Instant)(kpl),Mass Air Flow Rate(g/s),NOx Post SCR(ppm),Speed (OBD)(mph)
-,08-May-2017 09:05:25.696,-,-,-,-,-,-,-2.52289009,10.49498272,3.78882408,0.06419767,31.37254906,-0.47029203,-0.01940255,0.38506132,0.26297414,14.55195999,1005.30126953,-,147.19999695,-,906,-,-,-,-,4.80999994,-,0
-,08-May-2017 09:05:26.697,-,-,-,-,-,-,6.14292288,2.19548297,6.66426039,0.01450311,31.37254906,0.06733698,0.64077228,0.123615,0.744133,14.55195999,1005.31494141,-,147.19999695,-,911,-,-,-,-,4.76000023,-,0
-,08-May-2017 09:05:27.696,-,-,-,-,-,-,-0.39683893,4.71957016,7.39928055,0.00089214,31.37254906,-0.06608212,-0.11251039,0.53503448,0.65676051,14.55195999,1005.32080078,-,147.19999695,-,911,-,-,-,-,4.76000023,-,0
-,08-May-2017 09:05:28.697,-,-,-,-,-,-,0.19153613,3.93127918,8.21570301,0.00127165,31.37254906,-0.05826336,0.01952458,0.40074199,0.75163776,14.45012474,1005.31152344,-,147.19999695,-,911,-,-,-,-,4.76000023,-,0
-,08-May-2017 09:05:29.696,-,-,-,-,-,-,-0.86310971,4.71597862,7.24665022,-0.03665709,30.98039246,-0.05151182,-0.10177187,0.47084746,0.71667659,14.45012474,1005.4296875,-,147.19999695,-,911,-,-,-,-,4.07000017,-,0
-,08-May-2017 09:05:30.696,-,-,-,-,-,-,-0.72185183,4.53581524,7.77935982,0.00385216,30.98039246,-0.07878854,-0.07358326,0.46236646,0.693003,14.65513992,1005.39160156,-,147.19999695,-,919,-,-,-,-,4.07000017,-,0
-,08-May-2017 09:05:31.696,-,-,-,-,-,-,-0.76075757,4.51785851,7.90385818,0.01781693,30.98039246,-0.07376087,-0.08419975,0.46596631,0.69568765,14.65513992,1005.3815918,-,147.19999695,-,923,-,-,-,-,4.03000021,-,0
-,08-May-2017 09:05:32.696,-,-,-,-,-,-,-1.02292264,4.9494133,7.12933397,0.02761093,30.98039246,0.01334217,-0.20329969,0.56078255,0.71875107,14.47479916,1005.32324219,-,147.19999695,-,923,-,-,-,-,4.03000021,-,0
-,08-May-2017 09:05:33.696,-,-,-,-,-,-,-0.86490536,4.85184956,7.13591814,-0.03835702,30.98039246,-0.01203233,-0.18273787,0.55779284,0.69428432,14.64347458,1005.31640625,-,147.19999695,-,915,-,-,-,-,3.95000005,-,0
-,08-May-2017 09:05:34.696,-,-,-,-,-,-,-1.05943429,5.13675976,7.48487329,0.00876038,30.98039246,-0.08394297,-0.11507299,0.52704161,0.63998157,14.64347458,1005.47509766,-,147.19999695,-,926,-,-,-,-,3.95000005,-,0
-,08-May-2017 09:05:35.697,-,-,-,-,-,-,-0.34715924,4.05158806,8.40963364,0.00758538,30.98039246,-0.04746378,-0.0353883,0.41300589,0.75725108,14.47928429,1005.44946289,-,147.19999695,-,909,-,-,-,-,3.99000001,-,0
-,08-May-2017 09:05:36.697,-,-,-,-,-,-,-0.91099375,4.35864401,7.61416006,0.00889107,30.98039246,-0.06754096,-0.05430274,0.40452489,0.73803163,14.5299778,1005.42529297,-,147.19999695,-,912,-,-,-,-,3.82999992,-,0
-,08-May-2017 09:05:37.695,-,-,-,-,-,-,-0.47524905,4.0162735,8.13908863,0.00406432,30.58823586,-0.07322954,-0.04844537,0.40940604,0.72967261,14.5299778,1005.421875,-,147.19999695,-,899,-,-,-,-,3.86999989,-,0
-,08-May-2017 09:05:38.699,-,-,-,-,-,-,-0.4973954,4.51965427,7.74464417,-0.00007164,30.98039246,-0.08678702,-0.04948261,0.46065807,0.68659651,14.56227779,1005.49291992,-,149,-,899,-,-,-,-,3.86999989,-,0
-,08-May-2017 09:05:39.697,-,-,-,-,-,-,-0.23044191,4.09887314,8.12232971,-0.00068374,30.58823586,-0.07196803,-0.02349051,0.417826,0.72796428,14.53625679,1005.48071289,-,149,-,914,-,-,-,-,3.95000005,-,0
-,08-May-2017 09:05:40.699,-,-,-,-,-,-,-0.74938512,4.22516727,7.94156694,-0.00112706,30.58823586,-0.08119438,-0.05796359,0.41892427,0.71533424,14.53625679,1005.38232422,-,149,-,914,-,-,-,-,3.78999996,-,0
-,08-May-2017 09:05:41.697,-,-,-,-,-,-,-1.68192673,4.67288303,7.76260042,0.01699364,30.58823586,-0.06241624,-0.12343195,0.44760099,0.71417499,14.51920986,1005.43115234,-,149,-,914,-,-,-,-,3.86999989,-,0
-,08-May-2017 09:05:42.696,-,-,-,-,-,-,-0.78350252,3.75231266,8.19235992,-0.00039124,30.58823586,-0.07768667,-0.07986774,0.38249871,0.73510295,14.57169724,1005.40673828,-,149,-,905,-,-,-,-,3.86999989,-,0
-,08-May-2017 09:05:43.696,-,-,-,-,-,-,-0.65182143,4.1730938,7.82125854,-0.00537035,30.58823586,-0.07384314,-0.06022113,0.40830776,0.72875744,14.57169724,1005.39257812,-,150.80000305,-,916,-,-,-,-,3.71000004,-,0
-,08-May-2017 09:05:44.698,-,-,-,-,-,-,-1.05524445,4.49331808,7.41424417,0.0044392,30.98039246,-0.05559682,-0.18639873,0.50306296,0.67683423,14.61610985,1005.44775391,-,150.80000305,-,916,-,-,-,-,4.65999985,-,0
-,08-May-2017 09:05:45.696,-,-,-,-,-,-,-0.11372458,3.67270541,8.26777744,-0.00011319,30.98039246,-0.07740846,-0.01159272,0.37438381,0.74279076,14.53625679,1005.3581543,-,150.80000305,-,872,-,-,-,-,4.65999985,-,0
-,08-May-2017 09:05:46.697,-,-,-,-,-,-,-0.48961425,4.10366154,8.29710579,0.02250302,30.98039246,-0.10227562,-0.03850003,0.39647099,0.70416862,14.53760433,1005.3984375,-,150.80000305,-,886,-,-,-,-,4.65999985,-,0
-,08-May-2017 09:05:47.695,-,-,-,-,-,-,-0.86071551,4.27125597,8.01578712,0.0076254,30.98039246,-0.06966723,-0.08773858,0.43539813,0.71710366,14.53760433,1005.3347168,-,150.80000305,-,896,-,-,-,-,4.51000023,-,0
-,08-May-2017 09:05:48.696,-,-,-,-,-,-,-0.9451111,4.23773718,8.09539413,0.00217302,31.37254906,-0.06326395,-0.0963416,0.43198135,0.72521853,14.53939819,1005.42724609,-,150.80000305,-,896,-,-,-,-,4.51000023,-,0
-,08-May-2017 09:05:49.700,-,-,-,-,-,-,-0.96187055,4.31614733,7.96910048,0.00082672,31.37254906,-0.07908924,-0.08773858,0.42343929,0.71271062,14.6264286,1005.49511719,-,150.80000305,-,938,-,-,-,-,3.78999996,-,0
-,08-May-2017 09:05:50.696,-,-,-,-,-,-,-0.99598789,4.37719917,7.8805151,0.00211799,30.58823586,-0.07517654,-0.10152781,0.44619766,0.70331448,14.6264286,1005.44995117,-,150.80000305,-,896,-,-,-,-,3.55999994,-,0
-,08-May-2017 09:05:51.696,-,-,-,-,-,-,-0.9636662,4.31195736,7.80629444,-0.00802249,30.58823586,-0.08532046,-0.09823304,0.43954712,0.69574863,14.5111351,1005.38061523,-,150.80000305,-,896,-,-,-,-,3.55999994,-,0
-,08-May-2017 09:05:52.697,-,-,-,-,-,-,-0.89842421,4.2814312,7.97029734,-0.00074705,30.58823586,-0.08969145,-0.0707766,0.41135851,0.70862263,14.6264286,1005.35717773,-,150.80000305,-,896,-,-,-,-,3.67000008,-,0
-,08-May-2017 09:05:53.698,-,-,-,-,-,-,-0.02753332,3.54820681,7.77337456,-0.00817255,30.58823586,-0.12865935,-0.00280666,0.36169282,0.69239289,14.6264286,1005.36376953,-,150.80000305,-,895,-,-,-,-,3.55999994,-,0
-,08-May-2017 09:05:54.699,-,-,-,-,-,-,-0.45848963,3.91451979,8.27017117,-0.00152585,30.58823586,-0.09179968,-0.02251428,0.38024119,0.72412032,14.51920986,1005.40209961,-,150.80000305,-,895,-,-,-,-,3.55999994,-,0
-,08-May-2017 09:05:55.696,-,-,-,-,-,-,-0.10295067,3.58471847,7.14968491,-0.10703033,30.58823586,-0.06580243,-0.03288671,0.39024755,0.74779391,14.52593994,1005.38696289,-,150.80000305,-,885,-,-,-,-,3.55999994,-,0
-,08-May-2017 09:05:56.698,-,-,-,-,-,-,-0.2705448,3.77445889,8.29351425,-0.00001218,30.58823586,-0.07042305,-0.02757847,0.38475624,0.74541426,14.67936325,1005.41772461,-,150.80000305,-,891,-,-,-,-,3.6400001,-,0
-,08-May-2017 09:05:57.709,-,-,-,-,-,-,-0.39324763,3.8582561,8.19056416,-0.00123698,30.58823586,-0.06704709,-0.03825597,0.39482361,0.74407202,14.64885807,1005.35400391,-,152.6000061,-,886,-,-,-,-,3.52999997,-,0
-,08-May-2017 09:05:58.704,-,-,-,-,-,-,0.37529111,3.61584306,8.2587986,-0.00256652,30.58823586,-0.07101587,0.02403964,0.37786165,0.74797696,14.55734158,1005.4152832,-,152.6000061,-,881,-,-,-,-,3.67000008,-,0
-,08-May-2017 09:05:59.706,-,-,-,-,-,-,0.492607,3.73675036,8.35277081,0.01173609,30.58823586,-0.06555519,0.05021478,0.38091236,0.75145471,14.61700726,1005.44116211,-,152.6000061,-,889,-,-,-,-,3.55999994,-,0
-,08-May-2017 09:06:00.697,-,-,-,-,-,-,0.52014029,3.95103145,8.01040077,-0.01036733,30.58823586,-0.07609924,0.06205156,0.39372534,0.73315048,14.58739948,1005.47338867,-,152.6000061,-,889,-,-,-,-,3.5999999,-,0
-,08-May-2017 09:06:01.696,-,-,-,-,-,-,0.03172317,4.01208353,8.05170059,-0.00149974,30.58823586,-0.06774319,-0.00841998,0.42685616,0.72839135,14.61072731,1005.41577148,-,152.6000061,-,898,-,-,-,-,3.6400001,-,0
-,08-May-2017 09:06:02.697,-,-,-,-,-,-,-0.08559271,4.16650963,8.17560005,0.00255568,30.58823586,-0.06426068,-0.00872505,0.42472064,0.7333945,14.55195999,1005.43334961,-,152.6000061,-,883,-,-,-,-,3.5999999,-,0
-,08-May-2017 09:06:03.707,-,-,-,-,-,-,-0.51415479,4.34547615,7.82305384,-0.00866008,30.58823586,-0.06318072,-0.06369894,0.44656375,0.72070348,14.58022022,1005.46679688,-,152.6000061,-,883,-,-,-,-,3.5999999,-,0
-,08-May-2017 09:06:04.695,-,-,-,-,-,-,1.93152225,6.0543375,-2.29364514,0.12084891,30.58823586,-0.3110567,0.19689319,0.61715978,-0.33380681,14.49274349,1005.37255859,-,152.6000061,-,894,-,-,-,-,3.55999994,-,0
-,08-May-2017 09:06:05.696,-,-,-,-,-,-,4.02525139,-0.41599256,7.77935982,0.03966849,30.98039246,-0.10581798,0.41032124,-0.04240495,0.693003,14.74889851,1005.38378906,-,152.6000061,-,894,-,-,-,-,4.23000002,-,0
-,08-May-2017 09:06:06.704,-,-,-,-,-,-,3.99771833,0.28850129,8.48864174,0.03452504,30.98039246,-0.12757875,0.40428081,-0.00439303,0.6727463,14.5402956,1005.39282227,-,152.6000061,-,833,-,-,-,-,4.23000002,-,0
-,08-May-2017 09:06:07.696,-,-,-,-,-,-,3.73315907,-0.13347675,8.51078892,0.02506238,30.98039246,-0.05222427,0.38054627,-0.01360619,0.76756257,14.5402956,1005.37207031,-,154.3999939,-,869,-,-,-,-,4.51000023,-,0
-,08-May-2017 09:06:08.696,-,-,-,-,-,-,2.80780005,0.1364695,7.52557468,-0.00864617,30.98039246,-0.18081407,0.28621814,0.01391126,0.66713297,14.50216389,1005.39746094,-,154.3999939,-,869,-,-,-,-,4.51000023,-,0
-,08-May-2017 09:06:09.696,-,-,-,-,-,-,3.02327824,0.18315643,8.18697262,-0.01961082,30.98039246,-0.12069684,0.28341147,0.01470445,0.73193014,14.58964252,1005.44140625,-,154.3999939,-,875,-,-,-,-,4.55999994,-,0
-,08-May-2017 09:06:10.697,-,-,-,-,-,-,2.92212319,0.18136078,7.79611921,0.00071982,30.58823586,-0.15080737,0.29787186,0.01848734,0.69471139,14.61880207,1005.40429688,-,154.3999939,-,903,-,-,-,-,3.55999994,-,0
-,08-May-2017 09:06:11.697,-,-,-,-,-,-,2.94367099,-0.03052607,8.44434929,-0.01079214,30.58823586,-0.00180645,0.32746384,-0.025565,0.84224397,14.68160725,1005.40429688,-,154.3999939,-,880,-,-,-,-,3.5999999,-,0
-,08-May-2017 09:06:12.696,-,-,-,-,-,-,2.96521878,-0.25378537,8.86872196,0.03120255,30.58823586,-0.00961249,0.33826336,-0.02391761,0.83016318,14.57932377,1005.41455078,-,154.3999939,-,880,-,-,-,-,3.45000005,-,0
-,08-May-2017 09:06:13.696,-,-,-,-,-,-,2.9125464,0.26156655,7.841609,-0.0105211,30.58823586,-0.14658724,0.29689565,0.02666325,0.69934851,14.5205574,1005.47045898,-,154.3999939,-,876,-,-,-,-,3.45000005,-,0
-,08-May-2017 09:06:14.696,-,-,-,-,-,-,2.88561153,0.16280572,7.76200199,-0.07454911,30.58823586,-0.0299135,-0.02574804,0.00079319,-0.01104357,14.5205574,1005.40917969,-,154.3999939,-,881,-,-,-,-,3.45000005,-,0
-,08-May-2017 09:06:15.697,-,-,-,-,-,-,3.24534035,0.09876082,8.34858131,-0.08829386,30.58823586,-0.15316762,-0.03429006,0.04277103,-0.13892959,14.5434351,1005.47167969,-,154.3999939,-,869,-,-,-,-,3.5999999,-,0
-,08-May-2017 09:06:16.697,-,-,-,-,-,-,3.3129766,-0.35613751,9.03033066,-0.05548666,30.58823586,-0.01847603,0.00573534,-0.01830429,-0.0104944,14.55285645,1005.41503906,-,154.3999939,-,869,-,-,-,-,3.5999999,-,0
-,08-May-2017 09:06:17.697,-,-,-,-,-,-,2.83234072,-0.08200141,8.27675533,-0.07283883,30.58823586,-0.00332006,-0.00658954,-0.01946357,0.00994533,14.55285645,1005.41308594,-,154.3999939,-,881,-,-,-,-,3.45000005,-,0
-,08-May-2017 09:06:18.696,-,-,-,-,-,-,2.82575655,0.05207389,8.09060574,-0.11499667,30.58823586,-0.05317392,-0.03081223,0.01018939,-0.03374092,14.58829689,1005.45825195,-,154.3999939,-,881,-,-,-,-,3.45000005,-,0
-,08-May-2017 09:06:19.696,-,-,-,-,-,-,2.99095654,0.27952304,7.6895771,-0.14705777,30.58823586,-0.15817161,-0.02709035,0.0464929,-0.14716652,14.58829689,1005.46923828,-,154.3999939,-,889,-,-,-,-,3.49000001,-,0
-,08-May-2017 09:06:20.696,-,-,-,-,-,-,3.293823,-0.04608838,8.63289261,-0.07808667,30.58823586,-0.15629102,-0.02184313,0.04362523,-0.14710547,14.57169724,1005.47827148,-,154.3999939,-,889,-,-,-,-,3.49000001,-,0
-,08-May-2017 09:06:21.696,-,-,-,-,-,-,2.98796368,-0.22685061,8.75320148,-0.06776711,30.58823586,-0.05656729,-0.02739544,-0.0051252,-0.03874406,14.57169724,1005.53857422,-,154.3999939,-,870,-,-,-,-,3.55999994,-,0
-,08-May-2017 09:06:22.696,-,-,-,-,-,-,2.92451739,-0.28131869,8.71669006,-0.05093181,30.58823586,-0.06201283,-0.03386295,-0.0106775,-0.04246592,14.58336258,1005.44067383,-,156.19999695,-,870,-,-,-,-,3.55999994,-,0
-,08-May-2017 09:06:23.697,-,-,-,-,-,-,3.19805503,-0.00658405,8.22527981,-0.08899373,30.58823586,-0.14003085,-0.02440573,0.0353883,-0.12843509,14.58336258,1005.48876953,-,156.19999695,-,865,-,-,-,-,3.55999994,-,0
-,08-May-2017 09:06:24.697,-,-,-,-,-,-,3.04123473,-0.24480712,9.14345646,-0.00602186,30.58823586,-0.01708757,-0.02196516,-0.00695563,0.00103728,14.62822247,1005.49560547,-,156.19999695,-,865,-,-,-,-,3.42000008,-,0
-,08-May-2017 09:06:25.695,-,-,-,-,-,-,2.84072042,0.15562311,7.66683245,-0.07801632,30.58823586,-0.1661101,-0.04240494,0.03386294,-0.14948504,14.56541634,1005.48754883,-,156.19999695,-,872,-,-,-,-,3.42000008,-,0
-,08-May-2017 09:06:26.697,-,-,-,-,-,-,3.07235932,0.26994625,7.75481939,-0.11523877,30.58823586,-0.15421797,-0.06302778,0.00585737,-0.12953337,14.56541634,1005.35302734,-,156.19999695,-,865,-,-,-,-,3.71000004,-,0
-,08-May-2017 09:06:27.697,-,-,-,-,-,-,2.83832622,-0.09576806,8.48265648,-0.07673013,30.98039246,-0.08781995,-0.042649,0.00823693,-0.06632255,15.0458765,1005.43139648,-,156.19999695,-,865,-,-,-,-,3.71000004,-,0
-,08-May-2017 09:06:28.697,-,-,-,-,-,-,3.00891304,-0.10594343,8.55388451,-0.06420714,30.98039246,-0.05247882,-0.00927419,0.03050716,-0.04057451,15.0458765,1005.41943359,-,156.19999695,-,865,-,-,-,-,4.40999985,-,0
-,08-May-2017 09:06:29.697,-,-,-,-,-,-,3.15316367,0.25857377,7.88171196,-0.07866248,30.98039246,-0.12876177,-0.05485187,0.02489384,-0.10537168,14.61700726,1005.44238281,-,156.19999695,-,865,-,-,-,-,4.40999985,-,0
-,08-May-2017 09:06:30.696,-,-,-,-,-,-,2.83293915,0.26635495,7.62792683,-0.09108083,30.98039246,-0.16981226,-0.04319814,0.04515059,-0.15345095,14.61700726,1005.41137695,-,156.19999695,-,863,-,-,-,-,4.36000013,-,0
-,08-May-2017 09:06:31.702,-,-,-,-,-,-,3.24773455,-0.19393034,8.96029949,-0.07150498,30.58823586,-0.09718839,-0.0114707,0.02507688,-0.0873725,14.6129694,1005.36279297,-,156.19999695,-,863,-,-,-,-,4.36000013,-,0
-,08-May-2017 09:06:32.697,-,-,-,-,-,-,3.20823026,-0.30166942,9.32182407,0.01681107,30.58823586,-0.10414077,-0.00280666,0.02946991,-0.09823302,14.6129694,1005.45483398,-,158,-,863,-,-,-,-,3.42000008,-,0
-,08-May-2017 09:06:33.697,-,-,-,-,-,-,3.2926259,0.24839842,8.02536392,-0.10398018,30.58823586,-0.11507928,0.00366086,0.04332016,-0.11293749,14.85162926,1005.42358398,-,158,-,856,-,-,-,-,3.42000008,-,0
-,08-May-2017 09:06:34.697,-,-,-,-,-,-,2.83832622,0.03052607,8.27077007,-0.06306762,30.58823586,-0.01598369,-0.01610779,-0.02635818,-0.00048811,14.85162926,1005.45263672,-,158,-,863,-,-,-,-,3.49000001,-,0
-,08-May-2017 09:06:35.706,-,-,-,-,-,-,2.90596223,-0.26755205,8.70292282,-0.05300125,30.58823586,-0.1222408,-0.00787085,0.04655392,-0.11611024,14.62194157,1005.35693359,-,158,-,863,-,-,-,-,3.49000001,-,0
-,08-May-2017 09:06:36.696,-,-,-,-,-,-,3.27706361,0.09816227,8.64665985,-0.04595327,30.58823586,-0.05703258,0.00207448,0.02800557,-0.04960458,14.62194157,1005.4140625,-,158,-,872,-,-,-,-,3.38000011,-,0
GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Air Fuel Ratio(Measured)(:1),Barometer (on Android device)(mb),CO₂ in g/km (Instantaneous)(g/km),Engine Coolant Temperature(°F),Engine Oil Temperature(°F),Engine RPM(rpm),Fuel pressure(psi),GPS Latitude(°),GPS Longitude(°),Kilometers Per Litre(Instant)(kpl),Mass Air Flow Rate(g/s),NOx Post SCR(ppm),Speed (OBD)(mph)
-,08-May-2017 09:06:38.504,-,-,-,-,-,-,3.16393757,-0.32740709,9.33319664,0.0165326,30.58823586,0.0054746,-0.00945722,-0.01537561,0.02037879,14.78299236,1005.43603516,-,158,-,858,-,-,-,-,3.42000008,-,0
-,08-May-2017 09:06:39.512,-,-,-,-,-,-,3.22319412,0.22266077,8.28932476,-0.08169645,30.58823586,-0.151995,-0.04167277,0.03392396,-0.13471957,14.68788719,1005.43530273,-,158,-,858,-,-,-,-,3.42000008,-,0
-,08-May-2017 09:06:40.505,-,-,-,-,-,-,3.1549592,0.25857377,7.83861637,-0.12685865,30.58823586,-0.13796559,-0.01037245,0.0443574,-0.13197394,14.68788719,1005.39233398,-,158,-,854,-,-,-,-,3.52999997,-,0
-,08-May-2017 09:06:41.505,-,-,-,-,-,-,3.26090264,-0.02513912,8.74901199,-0.06254426,30.58823586,-0.12130196,-0.01903647,0.03520526,-0.11043587,14.71839333,1005.40039062,-,159.80000305,-,854,-,-,-,-,3.52999997,-,0
-,08-May-2017 09:06:42.504,-,-,-,-,-,-,2.94786096,-0.14425065,8.47667122,-0.07363629,30.58823586,-0.08472507,-0.03148338,0.00329477,-0.06693267,14.71839333,1005.38452148,-,159.80000305,-,859,-,-,-,-,3.45000005,-,0
-,08-May-2017 09:06:43.504,-,-,-,-,-,-,3.37402868,-0.13108255,8.78672028,-0.06934487,30.58823586,-0.10024407,0.0051862,0.04203886,-0.0975009,14.85162926,1005.4050293,-,159.80000305,-,859,-,-,-,-,3.45000005,-,0
-,08-May-2017 09:06:44.506,-,-,-,-,-,-,1.90458751,-0.00957681,8.83101273,-0.06511772,30.58823586,-0.07878173,-0.13783133,0.01702299,-0.03081223,14.85162926,1005.41723633,-,159.80000305,-,2210,-,-,-,-,19.92000008,-,0
-,08-May-2017 09:06:45.504,-,-,-,-,-,-,3.164536,-0.11611878,8.62451267,-0.05205524,31.37254906,-0.06313668,-0.00939622,0.00616245,-0.05186219,14.74889851,1005.43652344,-,159.80000305,-,1121,-,-,-,-,4.03000021,-,0
-,08-May-2017 09:06:46.504,-,-,-,-,-,-,3.18488669,0.077213,8.4060421,-0.07223839,30.98039246,-0.11970333,-0.03184946,0.01958559,-0.10378533,17.66395569,1005.43725586,-,159.80000305,-,1121,-,-,-,-,4.03000021,-,0
-,08-May-2017 09:06:47.504,-,-,-,-,-,-,3.19625926,-0.04070143,8.72147846,-0.04172754,30.98039246,-0.05280543,-0.00616245,0.01385025,-0.0419778,17.66395569,1005.40478516,-,159.80000305,-,888,-,-,-,-,3.91000009,-,0
-,08-May-2017 09:06:48.518,-,-,-,-,-,-,3.08253479,0.13467385,7.79312658,-0.07874534,30.98039246,-0.09060855,-0.05131305,-0.01031142,-0.06681067,13.88173866,1005.38964844,-,159.80000305,-,888,-,-,-,-,3.91000009,-,0
-,08-May-2017 09:06:49.504,-,-,-,-,-,-,2.99035788,-0.23882163,9.01357079,-0.06842083,30.98039246,-0.04654321,0.00359983,0.0225753,-0.03892712,13.88173866,1005.42578125,-,159.80000305,-,888,-,-,-,-,4.65999985,-,0
-,08-May-2017 09:06:50.512,-,-,-,-,-,-,2.83772755,-0.29867667,8.76098251,-0.04935896,30.98039246,-0.06043945,-0.04271002,-0.01244692,-0.03795089,13.60046101,1005.41821289,-,159.80000305,-,851,-,-,-,-,4.65999985,-,0
-,08-May-2017 09:06:51.507,-,-,-,-,-,-,3.41413164,-0.10654198,8.98304462,-0.00892961,30.98039246,-0.15815178,-0.03612049,0.04277103,-0.14356667,13.60046101,1005.4230957,-,159.80000305,-,832,-,-,-,-,4.46000004,-,0
-,08-May-2017 09:06:52.508,-,-,-,-,-,-,3.1597476,-0.29089549,9.29907894,-0.06997903,30.98039246,-0.08638107,-0.0017084,0.03483918,-0.07968469,14.65065289,1005.44946289,-,159.80000305,-,832,-,-,-,-,4.46000004,-,0
-,08-May-2017 09:06:53.522,-,-,-,-,-,-,3.08433032,0.17058687,7.92361069,-0.08577319,30.58823586,-0.13278669,-0.01757213,0.0353883,-0.12330989,14.70493412,1005.48095703,-,159.80000305,-,827,-,-,-,-,3.24000001,-,0
-,08-May-2017 09:06:54.505,-,-,-,-,-,-,3.11904621,-0.22984336,8.79749393,-0.06786768,30.58823586,-0.03342846,0.00146434,0.01086055,-0.02416169,14.70986843,1005.44677734,-,159.80000305,-,873,-,-,-,-,3.24000001,-,0
