Sun May 07 16:58:38 EDT 2017,07-May-2017 17:00:06.507,-71.19261581,42.3407168,13.13,4.0,23.0,9.4,4.38797331,-0.58657944,15.24328327,0.14254414,32.54901886,0.10817805,0.24283697,-0.09585349,0.97659755,13.98671246,995.62915039,-,181.3999939,-,1632,-,42.34071732,-71.19261932,-,7.03000021,-,28.58307457
Sun May 07 16:58:39 EDT 2017,07-May-2017 17:00:07.506,-71.1925875,42.34083458,13.17,3.0,23.0,9.6,3.92768788,-2.15119028,9.38108063,0.39371935,31.76470566,0.41774657,0.49531415,-0.02733441,1.22761047,13.60225487,995.72705078,-,181.3999939,-,1627,-,42.34083557,-71.19258881,-,6.40999985,-,29.20444679
Sun May 07 16:58:40 EDT 2017,07-May-2017 17:00:08.508,-71.19255884,42.34095393,13.36,3.0,23.0,11.6,4.29280376,-0.34536359,6.43501568,-0.13307446,31.76470566,-0.2104152,0.43759465,-0.03520526,0.55596489,13.08097267,995.79541016,-,181.3999939,-,1667,-,42.34095383,-71.19255829,-,5.96999979,-,29.82581711
Sun May 07 16:58:41 EDT 2017,07-May-2017 17:00:09.506,-71.19252177,42.34107205,13.69,3.0,23.0,14.5,4.41610527,-0.45789108,7.78414822,-0.00890505,31.76470566,-0.09177823,0.30549866,-0.12501833,0.74578041,13.44075584,995.7487793,-,181.3999939,-,1705,-,42.34107208,-71.19252014,-,5.96999979,-,30.44718933
Sun May 07 16:58:42 EDT 2017,07-May-2017 17:00:10.509,-71.19246918,42.34119601,13.94,4.0,22.0,17.2,3.49852729,-1.98718739,9.22366238,0.03828157,31.37254906,-0.08836853,0.27767614,-0.0712037,0.76506096,13.53989792,995.88134766,-,181.3999939,-,1729,-,42.34119415,-71.19246674,-,5.17000008,-,30.44718933
Sun May 07 16:58:43 EDT 2017,07-May-2017 17:00:11.511,-71.19238828,42.34130817,14.02,4.0,23.0,24.6,3.21720862,-0.48482585,8.49522591,0.03882089,32.15686417,-0.07237008,0.32795194,-0.04942159,0.76597613,13.73683739,995.91918945,-,181.3999939,-,1754,-,42.34130859,-71.19239044,-,6.51999998,-,31.06855965
Sun May 07 16:58:44 EDT 2017,07-May-2017 17:00:12.507,-71.19230244,42.3414225,14.23,3.0,22.0,28.9,3.66193151,-0.2777274,8.35636234,0.04181425,32.15686417,0.06449202,0.35406607,-0.13246207,0.89471632,13.78932476,995.95654297,-,181.3999939,-,1756,-,42.34142303,-71.19229889,-,7.59000015,-,31.68992996
Sun May 07 16:58:45 EDT 2017,07-May-2017 17:00:13.506,-71.19220026,42.34153014,14.25,3.0,22.0,33.8,3.42071557,-5.34804821,10.62127686,0.3389703,32.15686417,0.26179093,0.34869677,-0.54516292,0.98269892,14.28369141,996.04760742,-,181.3999939,-,1789,-,42.34152985,-71.19219971,-,6.73999977,-,31.68992996
Sun May 07 16:58:46 EDT 2017,07-May-2017 17:00:14.506,-71.19209501,42.34162835,14.57,3.0,22.0,36.5,2.93409419,-0.34835634,8.52694893,-0.00247502,32.94117737,-0.07977115,0.29909214,-0.03551033,0.76920986,14.93507004,996.0300293,-,181.3999939,-,1801,-,42.34162903,-71.1920929,-,8.68999958,-,31.68992996
Sun May 07 16:58:47 EDT 2017,07-May-2017 17:00:15.507,-71.19198626,42.34173418,14.63,3.0,22.0,37.5,4.61242962,-0.28191724,8.33122349,0.0072787,32.94117737,-0.09432232,0.34527999,0.06156344,0.73467577,14.84086323,996.0847168,-,181.3999939,-,1810,-,42.34173584,-71.19198608,-,8.46000004,-,32.31130219
