GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Air Fuel Ratio(Measured)(:1),Barometer (on Android device)(mb),CO₂ in g/km (Instantaneous)(g/km),Engine Coolant Temperature(°F),Engine Oil Temperature(°F),Engine RPM(rpm),Fuel pressure(psi),GPS Latitude(°),GPS Longitude(°),Kilometers Per Litre(Instant)(kpl),Mass Air Flow Rate(g/s),NOx Post SCR(ppm),Speed (OBD)(mph)
Wed May 10 08:00:34 EDT 2017,10-May-2017 08:02:05.534,-71.17540475,42.30385807,10.31,4.0,20.0,87.6,3.49792862,-0.75537062,8.65922928,-0.01761908,31.76470566,-0.11648516,0.0634549,0.05100796,-0.07919662,14.76729107,1007.96533203,-,172.3999939,-,1958,-,42.30385971,-71.17540741,-,8.22999954,-,26.09758949
Wed May 10 08:00:35 EDT 2017,10-May-2017 08:02:06.531,-71.17528434,42.30386485,10.57,4.0,19.0,87.6,2.9041667,-1.23780227,8.64606094,0.03574636,31.37254906,-0.06141393,-0.00610143,-0.0784644,-0.00183045,17.3292942,1008.16918945,-,172.3999939,-,2051,-,42.30386353,-71.17528534,-,4.86000013,-,27.34033203
Wed May 10 08:00:36 EDT 2017,10-May-2017 08:02:07.533,-71.17511749,42.30386258,11.91,4.0,19.0,89.7,3.48296499,-1.57059634,7.3304472,-0.092004,31.37254906,-0.15706241,0.05289942,-0.11238836,-0.1359399,29.39955139,1008.23828125,-,172.3999939,-,2104,-,42.30386353,-71.17511749,-,4.76000023,-,27.96170425
Wed May 10 08:00:37 EDT 2017,10-May-2017 08:02:08.531,-71.1749696,42.30385262,12.38,4.0,19.0,93.2,2.03985977,-2.03806424,4.51127434,-0.38887453,31.37254906,-0.14798182,0.08304048,0.02532094,-0.1238591,29.39955139,1008.29223633,-,174.19999695,-,2074,-,42.30385208,-71.17497253,-,4.86000013,-,27.34033203
Wed May 10 08:00:38 EDT 2017,10-May-2017 08:02:09.531,-71.1748065,42.30383614,12.8,5.0,19.0,97.0,3.43268681,-1.8555063,7.19517469,-0.10028517,31.37254906,-0.16534638,0.04777422,-0.14143117,-0.14972915,29.39955139,1008.37255859,-,174.19999695,-,2015,-,42.30383682,-71.17480469,-,4.76000023,-,27.34033203
Wed May 10 08:00:39 EDT 2017,10-May-2017 08:02:10.531,-71.17468284,42.30380335,12.31,4.0,19.0,105.6,3.01429987,-1.73040926,8.89445972,-0.01506013,30.98039246,-0.02622849,0.0051252,-0.12867919,0.02349052,29.39955139,1008.35571289,-,174.19999695,-,1947,-,42.30380249,-71.17468262,-,4.76000023,-,26.09758949
Wed May 10 08:00:40 EDT 2017,10-May-2017 08:02:11.531,-71.17455183,42.30376579,11.7,3.0,21.0,112.0,3.34948826,-1.12108493,9.9137907,0.03208427,32.94117737,-0.12569471,0.03490018,-0.05735344,-0.08365065,13.88801861,1008.42993164,-,174.19999695,-,1924,-,42.30376434,-71.17455292,-,9.85000038,-,26.09758949
Wed May 10 08:00:41 EDT 2017,10-May-2017 08:02:12.531,-71.17441809,42.30371652,11.97,4.0,22.0,115.2,3.49014759,0.67755908,7.42860937,-0.09514713,32.94117737,-0.16020659,0.05363159,0.11678139,-0.12593356,13.49952412,1008.30249023,-,174.19999695,-,1958,-,42.30371475,-71.17441559,-,9.14999962,-,26.09758949
Wed May 10 08:00:42 EDT 2017,10-May-2017 08:02:13.531,-71.17427522,42.30367073,11.91,3.0,23.0,117.6,3.00532174,-0.05626374,7.63630629,-0.09809917,32.54901886,-0.16315961,0.00421,0.04197785,-0.10476161,13.49234581,1008.39111328,-,172.3999939,-,1974,-,42.30366898,-71.17427826,-,8.84000015,-,26.09758949
Wed May 10 08:00:43 EDT 2017,10-May-2017 08:02:14.531,-71.17412383,42.30362051,11.81,3.0,23.0,115.1,3.76548076,0.2753332,9.02374649,-0.02237038,32.54901886,-0.09834103,0.08059991,0.14570218,-0.07303414,13.48023319,1008.45751953,-,172.3999939,-,1988,-,42.30361938,-71.17412567,-,8.68999958,-,26.71896172
Wed May 10 08:00:44 EDT 2017,10-May-2017 08:02:15.531,-71.17399377,42.30357743,12.17,3.0,22.0,114.1,3.55718517,0.09696517,8.58860016,0.00647346,32.15686417,-0.05200928,0.06046519,0.05759751,-0.00768782,13.43716717,1008.4296875,-,172.3999939,-,2010,-,42.30357742,-71.17399597,-,7.30999994,-,26.71896172
Wed May 10 08:00:45 EDT 2017,10-May-2017 08:02:16.532,-71.1738596,42.30353942,12.28,3.0,20.0,112.5,3.13460851,0.48362875,7.61835003,-0.0776867,32.15686417,-0.12283822,0.01934153,0.0285547,-0.06760384,14.59053898,1008.37475586,-,172.3999939,-,2004,-,42.30353928,-71.17385864,-,7.03000021,-,26.71896172
Wed May 10 08:00:46 EDT 2017,10-May-2017 08:02:17.532,-71.1737278,42.30350233,12.29,3.0,20.0,110.3,3.10348392,-0.71766198,8.34319401,-0.02429748,31.76470566,-0.11702538,0.09750088,0.09249769,-0.09743989,14.76056194,1008.38427734,-,172.3999939,-,2005,-,42.30350113,-71.17372894,-,6.46000004,-,26.71896172
Wed May 10 08:00:47 EDT 2017,10-May-2017 08:02:18.531,-71.17359014,42.30346519,12.3,4.0,20.0,109.8,3.44645333,-0.48482585,7.31249046,-0.10911918,31.76470566,-0.17418338,0.04917753,-0.0017084,-0.13777035,15.07234478,1008.39453125,-,172.3999939,-,1992,-,42.3034668,-71.17359161,-,6.13000011,-,26.71896172
Wed May 10 08:00:48 EDT 2017,10-May-2017 08:02:19.531,-71.17345714,42.3034303,11.91,4.0,21.0,109.4,3.57813454,-0.33997664,9.16261005,0.00547989,32.15686417,-0.09905373,0.06247867,-0.01348417,-0.06192953,15.15623474,1008.52319336,-,172.3999939,-,1994,-,42.30342865,-71.17345428,-,7.51999998,-,26.71896172
Wed May 10 08:00:49 EDT 2017,10-May-2017 08:02:20.531,-71.17330721,42.30338748,12.18,5.0,21.0,109.2,3.79301405,-0.47524905,8.50600052,-0.00068414,33.33333206,-0.14228588,0.07437646,0.00189144,-0.11421882,15.34554768,1008.41577148,-,172.3999939,-,1994,-,42.30338669,-71.17330933,-,11.53999996,-,26.71896172
Wed May 10 08:00:50 EDT 2017,10-May-2017 08:02:21.531,-71.17316574,42.30335444,12.39,5.0,21.0,108.2,4.27963543,-0.11492168,9.99818611,0.17403352,33.72549057,0.10906602,0.13410945,0.03599844,0.13600086,15.35272503,1008.45654297,-,172.3999939,-,2070,-,42.30335617,-71.17316437,-,11.18000031,-,27.96170425
Wed May 10 08:00:51 EDT 2017,10-May-2017 08:02:22.532,-71.17302125,42.30331986,12.68,6.0,20.0,107.1,3.32853889,0.02094926,8.56465816,0.00201714,32.54901886,-0.01332087,0.09133842,-0.00006101,0.02001267,14.97185612,1008.41064453,-,172.3999939,-,2089,-,42.30331802,-71.17301941,-,8.14999962,-,27.96170425
Wed May 10 08:00:52 EDT 2017,10-May-2017 08:02:23.532,-71.17287011,42.30328756,12.73,5.0,20.0,105.5,3.25731134,-0.12689269,8.14926434,-0.03994894,32.15686417,-0.10498949,0.02989701,0.03477816,-0.0524723,14.72332764,1008.43017578,-,172.3999939,-,2092,-,42.30328751,-71.17286682,-,7.03000021,-,27.96170425
Wed May 10 08:00:53 EDT 2017,10-May-2017 08:02:24.532,-71.17271927,42.30326254,12.82,5.0,20.0,105.0,2.96701455,-0.07661445,7.3256588,-0.06056938,31.37254906,-0.1940092,0.00030508,0.03990336,-0.13642801,14.56227779,1008.50170898,-,172.3999939,-,2099,-,42.3032608,-71.17272186,-,5.01000023,-,27.34033203
Wed May 10 08:00:54 EDT 2017,10-May-2017 08:02:25.531,-71.17256911,42.30323509,12.79,5.0,19.0,105.1,3.15555787,-1.23061967,8.63468838,-0.01252133,31.37254906,-0.05550593,0.01696199,-0.07120371,-0.00256267,29.39955139,1008.47729492,-,172.3999939,-,2045,-,42.3032341,-71.17256927,-,4.96000004,-,27.34033203
Wed May 10 08:00:55 EDT 2017,10-May-2017 08:02:26.531,-71.17242409,42.30320071,12.55,5.0,20.0,105.5,2.63003063,-2.25593662,8.69933224,0.01988345,30.98039246,-0.04513667,-0.03404598,-0.18224975,0.00359985,29.39955139,1008.56542969,-,172.3999939,-,2009,-,42.30319977,-71.17242432,-,4.76000023,-,26.71896172
Wed May 10 08:00:56 EDT 2017,10-May-2017 08:02:27.531,-71.17228316,42.30318079,12.29,5.0,20.0,105.4,3.47638083,-1.15460372,8.60057068,0.01826799,31.76470566,-0.04675271,0.05222825,-0.06998341,-0.00646758,19.97384071,1008.63916016,-,172.3999939,-,2023,-,42.30318069,-71.17227936,-,6.03000021,-,26.71896172
Wed May 10 08:00:57 EDT 2017,10-May-2017 08:02:28.532,-71.17213986,42.30314858,12.17,5.0,19.0,105.8,2.97838688,-0.90201551,8.48505116,-0.02292432,30.98039246,-0.11165488,-0.01555865,-0.0563162,-0.04911656,14.43666649,1008.70922852,-,172.3999939,-,2028,-,42.30315018,-71.17214203,-,4.86000013,-,26.71896172
Wed May 10 08:00:58 EDT 2017,10-May-2017 08:02:29.535,-71.1719966,42.30312285,12.4,4.0,20.0,106.4,3.03046083,-1.58196878,8.21929455,-0.00518537,31.37254906,-0.09226288,0.00677259,-0.11354763,-0.04533365,29.39955139,1008.74047852,-,172.3999939,-,2015,-,42.30312347,-71.17199707,-,4.86000013,-,26.71896172
Wed May 10 08:00:59 EDT 2017,10-May-2017 08:02:30.532,-71.17185511,42.30309966,12.18,5.0,20.0,107.9,3.4554317,-1.15220952,9.03452015,0.01771753,31.37254906,-0.03038696,0.03459512,-0.04789623,0.02068384,13.31559467,1008.88208008,-,172.3999939,-,2050,-,42.30310059,-71.17185211,-,5.73999977,-,27.34033203
Wed May 10 08:01:00 EDT 2017,10-May-2017 08:02:31.531,-71.17170751,42.30304542,12.4,4.0,18.0,112.9,2.75033927,-0.65541273,7.91283655,-0.07810009,31.37254906,-0.01335777,-0.00195246,-0.0366696,0.05253326,26.99276543,1008.86499023,-,172.3999939,-,2047,-,42.30304718,-71.17170715,-,4.80999994,-,27.34033203
Wed May 10 08:01:01 EDT 2017,10-May-2017 08:02:32.532,-71.17157288,42.30299868,12.23,4.0,18.0,114.5,3.30160403,-0.56503159,7.78893661,-0.07036811,31.37254906,-0.13541906,0.03441206,-0.00988432,-0.08920296,29.39955139,1008.96826172,-,172.3999939,-,2006,-,42.30299759,-71.17156982,-,4.86000013,-,26.71896172
Wed May 10 08:01:02 EDT 2017,10-May-2017 08:02:33.531,-71.17144795,42.30294838,12.02,5.0,17.0,117.0,3.46919823,-0.00059855,8.00621033,0.0433139,32.15686417,-0.06963744,0.01598576,0.00695563,-0.01018944,29.39955139,1008.98876953,-,172.3999939,-,1922,-,42.302948,-71.17144775,-,6.19000006,-,26.09758949
Wed May 10 08:01:03 EDT 2017,10-May-2017 08:02:34.531,-71.17132742,42.30290183,11.59,6.0,18.0,118.5,3.7146039,0.06105214,8.74123001,0.00203624,32.54901886,-0.04470707,0.05051985,0.09884319,0.00280658,13.74222088,1008.92944336,-,172.3999939,-,1886,-,42.30290222,-71.17132568,-,8.53999996,-,24.85484695
Wed May 10 08:01:04 EDT 2017,10-May-2017 08:02:35.531,-71.17120314,42.30286367,11.41,4.0,15.0,115.9,3.42131424,-0.10055647,6.57148504,-0.17935836,33.33333206,-0.24444659,0.04661494,0.03746279,-0.21330607,13.58206844,1008.97924805,-,172.3999939,-,1848,-,42.30286407,-71.17120361,-,10.31999969,-,24.23347664
Wed May 10 08:01:05 EDT 2017,10-May-2017 08:02:36.531,-71.17107049,42.3028247,11.45,4.0,16.0,113.4,4.12820244,0.28730419,9.19912148,0.09358704,33.72549057,-0.0126608,0.09475522,0.02666325,0.02025668,13.28060246,1008.88037109,-,172.3999939,-,1786,-,42.30282593,-71.17107391,-,11.53999996,-,23.61210442
Wed May 10 08:01:06 EDT 2017,10-May-2017 08:02:37.531,-71.17093376,42.30278791,11.34,4.0,16.0,110.8,5.15351915,0.02932897,10.02811337,0.14122818,34.11764908,0.30463797,-0.07291209,0.09524334,0.39982674,14.3918066,1008.83374023,-,172.3999939,-,1778,-,42.30278778,-71.17093658,-,14.42000008,-,23.61210442
Wed May 10 08:01:07 EDT 2017,10-May-2017 08:02:38.532,-71.17081262,42.30275679,10.87,4.0,16.0,108.3,4.64834261,-0.66738373,8.77295399,0.04434197,33.33333206,0.01469301,0.17169428,-0.02031777,0.01110462,14.92789268,1008.78417969,-,172.3999939,-,1770,-,42.30275726,-71.17081451,-,13.42000008,-,23.61210442
Wed May 10 08:01:08 EDT 2017,10-May-2017 08:02:39.531,-71.17068931,42.30272888,10.87,4.0,17.0,109.1,3.11605358,-0.82240826,9.01955605,0.08831772,32.15686417,-0.09285013,0.01958559,-0.17810078,-0.06595654,14.88796616,1008.68798828,-,172.3999939,-,1733,-,42.30273056,-71.17069244,-,6.57000017,-,22.9907341
Wed May 10 08:01:09 EDT 2017,10-May-2017 08:02:40.531,-71.17056637,42.30267261,10.31,4.0,16.0,110.8,2.92691159,-1.65140057,8.89984608,0.03509253,31.76470566,-0.02992238,-0.00378288,-0.12062529,0.02403959,14.72018719,1008.6550293,-,172.3999939,-,1674,-,42.30267334,-71.17056274,-,5.67999983,-,21.74799156
Wed May 10 08:01:10 EDT 2017,10-May-2017 08:02:41.532,-71.17044952,42.30264019,9.91,4.0,15.0,115.1,2.53366399,-2.42532635,10.12867069,0.1579814,31.37254906,0.0930084,-0.04386928,-0.1995168,0.14930204,29.39955139,1008.59814453,-,172.3999939,-,1601,-,42.30263901,-71.1704483,-,3.99000001,-,21.12662125
Wed May 10 08:01:11 EDT 2017,10-May-2017 08:02:42.531,-71.17034834,42.30258368,9.98,4.0,15.0,120.3,3.64996052,-1.32818341,7.62912369,-0.00945516,31.76470566,-0.27159905,0.02300241,-0.01787719,-0.23496614,13.51387882,1008.66210938,-,172.3999939,-,1636,-,42.30258179,-71.17034912,-,5.90999985,-,21.74799156
Wed May 10 08:01:12 EDT 2017,10-May-2017 08:02:43.531,-71.17025014,42.30254035,9.91,3.0,14.0,128.7,4.42268896,-1.57299054,8.63349152,0.01412798,32.15686417,0.00208404,0.14869186,-0.11263242,-0.00311174,13.5206089,1008.70629883,-,172.3999939,-,1704,-,42.30253983,-71.17024994,-,7.30999994,-,22.9907341
Wed May 10 08:01:13 EDT 2017,10-May-2017 08:02:44.531,-71.17017049,42.30246921,10.34,4.0,14.0,136.4,0.77392572,-0.10474633,6.75045156,-0.24194443,32.15686417,-0.30705404,-0.22325136,0.03703569,-0.1950628,13.23753643,1008.88452148,-,172.3999939,-,1779,-,42.30246735,-71.17017365,-,6.13000011,-,23.61210442
Wed May 10 08:01:14 EDT 2017,10-May-2017 08:02:45.532,-71.17008495,42.30238221,10.97,4.0,14.0,141.2,0.70569098,-2.77068996,5.12299299,-0.33660716,31.76470566,0.32343084,0.23801683,0,0.32355884,13.32142544,1008.72851562,-,172.3999939,-,1699,-,42.30238342,-71.17008209,-,6.13000011,-,22.36936378
Wed May 10 08:01:15 EDT 2017,10-May-2017 08:02:46.531,-71.17002843,42.30229432,10.74,5.0,14.0,147.0,3.95222855,-1.10073423,7.86495256,-0.03040367,34.11764908,-0.09544101,0.10073464,-0.06449213,-0.08145414,14.60758591,1008.69140625,-,172.3999939,-,1712,-,42.30229568,-71.17002869,-,11.44999981,-,22.9907341
Wed May 10 08:01:16 EDT 2017,10-May-2017 08:02:47.532,-71.17000254,42.30221373,10.25,4.0,13.0,155.8,5.25168133,-0.77093297,8.48026276,0.00330157,34.11764908,-0.12199142,0.04588277,-0.04307611,-0.08255237,15.02434444,1008.64379883,-,172.3999939,-,1784,-,42.30221558,-71.1700058,-,13.23999977,-,23.61210442
Wed May 10 08:01:17 EDT 2017,10-May-2017 08:02:48.532,-71.16996936,42.3021146,10.92,5.0,14.0,161.4,3.61883593,0.34057519,7.80809021,-0.02531691,32.54901886,-0.1483456,0.06308881,-0.03105629,-0.11818474,14.8134985,1008.69384766,-,172.3999939,-,1805,-,42.30211639,-71.16996765,-,7.73000002,-,24.23347664
Wed May 10 08:01:18 EDT 2017,10-May-2017 08:02:49.532,-71.1699334,42.3020245,11.1,4.0,14.0,161.0,3.54820681,0.38606504,7.95174217,-0.04617053,31.76470566,-0.1112132,0.05954996,0.08706743,-0.07260709,14.65513992,1008.70874023,-,172.3999939,-,1764,-,42.30202484,-71.16993713,-,6.40999985,-,23.61210442
Wed May 10 08:01:19 EDT 2017,10-May-2017 08:02:50.532,-71.16991786,42.30194576,10.09,4.0,14.0,160.9,2.94486809,-1.85371065,5.18584108,-0.29804695,31.76470566,0.04363207,0.06882415,-0.17602627,0.06589539,14.56227779,1008.68066406,-,174.19999695,-,1743,-,42.30194473,-71.16991425,-,6.07999992,-,22.9907341
Wed May 10 08:01:20 EDT 2017,10-May-2017 08:02:51.537,-71.16987492,42.30185311,10.22,4.0,14.0,162.4,4.52623844,1.50236154,6.508039,0.04205231,32.94117737,0.11543083,0.15418318,-0.19408652,0.10506661,15.2338438,1008.69677734,-,174.19999695,-,1721,-,42.30185318,-71.1698761,-,7.94000006,-,22.9907341
Wed May 10 08:01:21 EDT 2017,10-May-2017 08:02:52.533,-71.16982981,42.30176345,10.25,5.0,15.0,163.9,2.52109432,-0.11492168,6.72411537,0.03314195,32.15686417,-0.26762757,-0.0451506,0.03599844,-0.19774742,14.77940369,1008.6887207,-,174.19999695,-,1734,-,42.30176163,-71.16983032,-,8.01000023,-,22.9907341
Wed May 10 08:01:22 EDT 2017,10-May-2017 08:02:53.532,-71.16981243,42.30166307,10.33,5.0,16.0,169.6,3.54940391,-0.8858546,8.41501999,0.00734493,31.37254906,-0.07396795,0.07413241,-0.10512765,-0.05131302,14.94718361,1008.69042969,-,174.19999695,-,1697,-,42.30166245,-71.16981506,-,4.80999994,-,22.36936378
Wed May 10 08:01:23 EDT 2017,10-May-2017 08:02:54.531,-71.16981419,42.3015807,9.62,5.0,15.0,175.4,2.87184501,-0.74758947,7.95952368,-0.06872845,30.58823586,-0.0518154,0.004271,-0.08505395,0.00390491,16.89055443,1008.60498047,-,174.19999695,-,1638,-,42.30158234,-71.16981506,-,3.99000001,-,21.74799156
Wed May 10 08:01:24 EDT 2017,10-May-2017 08:02:55.531,-71.16981418,42.30149301,9.74,5.0,14.0,176.5,2.83832622,-0.36571431,8.86872196,0.01529694,30.58823586,-0.04972475,-0.01281299,0.01043345,0.0208669,29.39955139,1008.57495117,-,174.19999695,-,1512,-,42.3014946,-71.16981506,-,3.86999989,-,20.50524902
Wed May 10 08:01:25 EDT 2017,10-May-2017 08:02:56.531,-71.16981777,42.30141259,9.17,5.0,16.0,180.4,1.9357121,0.12090719,9.16141319,-0.00235844,30.58823586,-0.07210217,-0.06260067,0.04777421,0.01293497,29.39955139,1008.68188477,-,174.19999695,-,895,-,42.30141449,-71.16981506,-,3.75,-,18.01976395
Wed May 10 08:01:26 EDT 2017,10-May-2017 08:02:57.536,-71.16982456,42.30133426,8.25,5.0,16.0,181.3,1.60471368,-0.39504328,8.78851604,-0.00548435,30.58823586,-0.08811383,-0.1385635,0.00744374,0.01269096,13.86244869,1008.67675781,-,174.19999695,-,941,-,42.30133438,-71.16982269,-,3.5999999,-,14.29153728
Wed May 10 08:01:27 EDT 2017,10-May-2017 08:02:58.531,-71.16983474,42.30127621,6.56,4.0,16.0,188.2,1.60231948,-0.32381579,9.22246456,0.020109,30.58823586,-0.04491107,-0.13880756,0.01470445,0.05692628,13.5672636,1008.66015625,-,174.19999695,-,959,-,42.30127716,-71.16983795,-,3.5999999,-,9.32056808
Wed May 10 08:01:28 EDT 2017,10-May-2017 08:02:59.533,-71.16982975,42.30124264,4.26,3.0,16.0,183.7,1.85490775,-0.09217677,8.85914516,-0.01195043,30.58823586,-0.04724176,-0.12056427,0.03386294,0.05167913,13.47978497,1008.69921875,-,174.19999695,-,913,-,42.30124283,-71.16983032,-,3.55999994,-,4.97096968
Wed May 10 08:01:29 EDT 2017,10-May-2017 08:03:00.531,-71.16982144,42.30121937,2.27,4.0,16.0,181.0,3.22858095,-0.0712275,8.42459679,-0.01494521,30.58823586,-0.07997727,0.02696832,0.04045249,-0.0244058,13.48247623,1008.58447266,-,174.19999695,-,894,-,42.30121994,-71.16982269,-,3.55999994,-,3.72822714
Wed May 10 08:01:30 EDT 2017,10-May-2017 08:03:01.531,-71.1698187,42.30121552,0.84,4.0,16.0,181.0,3.34170699,-0.06165069,8.15465069,-0.01490355,30.19607925,-0.10132319,0.03850003,0.04142872,-0.05192324,13.8445034,1008.6159668,-,174.19999695,-,843,-,42.30121613,-71.16981506,-,3.38000011,-,0.62137121
Wed May 10 08:01:31 EDT 2017,10-May-2017 08:03:02.532,-71.16982231,42.30120973,0.42,4.0,16.0,181.0,3.33811569,-0.09756372,8.50420475,-0.01022154,30.19607925,-0.06813705,0.0434422,0.03264266,-0.01824327,13.65160275,1008.63134766,-,174.19999695,-,830,-,42.3012085,-71.16982269,-,3.30999994,-,0
Wed May 10 08:01:32 EDT 2017,10-May-2017 08:03:03.532,-71.16981372,42.30120844,0.0,4.0,16.0,0.0,3.74153876,-0.04309563,8.55747509,0.01741272,30.19607925,-0.0476083,0.0792576,0.04332016,-0.01086061,13.93377686,1008.64990234,-,174.19999695,-,833,-,42.3012085,-71.16981506,-,3.30999994,-,0
Wed May 10 08:01:33 EDT 2017,10-May-2017 08:03:04.532,-71.16981338,42.30121113,0.0,3.0,16.0,0.0,3.39318228,0.01556231,7.73925686,-0.07324243,33.33333206,-0.04788754,0.07687803,0.04332016,-0.01012839,13.7220335,1008.58105469,-,174.19999695,-,838,-,42.30121231,-71.16981506,-,3.24000001,-,0
Wed May 10 08:01:34 EDT 2017,10-May-2017 08:03:05.531,-71.16981014,42.30121641,0.0,3.0,17.0,0.0,5.15651178,-0.05267244,7.63091946,0.00006185,34.11764908,-0.05388863,0.20580126,0.03856104,-0.08542005,14.47165775,1008.60961914,-,174.19999695,-,1589,-,42.30121613,-71.16980743,-,12.43000031,-,1.24274242
Wed May 10 08:01:35 EDT 2017,10-May-2017 08:03:06.532,-71.1698106,42.30121313,0.63,3.0,17.0,181.0,5.89332771,0.58238959,7.09581518,0.03610566,36.86274719,-0.05754234,0.29860407,0.10708012,-0.15985754,13.56367493,1008.5,-,174.19999695,-,1910,-,42.30121231,-71.16980743,-,22.62999916,-,4.34959841
Wed May 10 08:01:36 EDT 2017,10-May-2017 08:03:07.534,-71.16981914,42.30119144,2.39,3.0,17.0,188.6,6.60081387,-0.12569559,6.75105047,0.03475682,38.03921509,-0.01450037,0.3724924,0.03636453,-0.1653488,14.37027359,1008.57202148,-,174.19999695,-,1964,-,42.30119324,-71.16982269,-,22.62999916,-,10.56331062
Wed May 10 08:01:37 EDT 2017,10-May-2017 08:03:08.531,-71.16982296,42.30114528,4.84,3.0,18.0,186.5,5.67186403,-0.28311434,7.20056152,0.00015879,38.82352829,-0.02473932,0.28420466,0.0712037,-0.10463955,14.97185612,1008.50830078,-,174.19999695,-,3180,-,42.30114365,-71.16982269,-,35.00999832,-,15.53427982
Wed May 10 08:01:38 EDT 2017,10-May-2017 08:03:09.540,-71.16982254,42.3010855,6.98,3.0,18.0,185.0,5.26065969,1.2850877,4.63876581,-0.20779264,40,-0.2728906,0.23411192,0.17871092,-0.41032127,14.01497459,1008.50683594,-,174.19999695,-,2757,-,42.30108643,-71.16982269,-,7.03000021,-,17.39839363
Wed May 10 08:01:39 EDT 2017,10-May-2017 08:03:10.532,-71.16983534,42.30101634,7.86,3.0,19.0,185.6,5.44202042,0.2220622,7.51240635,0.01364697,39.2156868,-0.01915931,0.21123156,0.02928687,-0.04801833,14.89155579,1008.47998047,-,174.19999695,-,2242,-,42.30101776,-71.16983795,-,32.33000183,-,20.50524902
Wed May 10 08:01:40 EDT 2017,10-May-2017 08:03:11.532,-71.16984197,42.30092439,9.7,3.0,19.0,185.7,5.18883371,0.24779987,7.2867527,-0.00904743,41.17647171,-0.03551256,0.25888371,0.03233758,-0.09920929,14.65513992,1008.44726562,-,174.19999695,-,2795,-,42.30092621,-71.16984558,-,42.81999969,-,24.23347664
Wed May 10 08:01:41 EDT 2017,10-May-2017 08:03:12.532,-71.16985821,42.30082512,11.05,4.0,18.0,185.2,3.75949526,-0.74399817,8.88488293,0.05170512,31.76470566,-0.01330412,0.08108803,-0.0281276,0.02251429,13.84674644,1008.44775391,-,174.19999695,-,2813,-,42.30082703,-71.16986084,-,6.96000004,-,26.09758949
Wed May 10 08:01:42 EDT 2017,10-May-2017 08:03:13.532,-71.16986534,42.30072067,11.62,4.0,18.0,184.8,4.86262369,0.40821138,8.28214264,0.04524273,38.03921509,-0.02574768,0.12233371,0.08944698,-0.00762677,14.22447395,1008.32666016,-,174.19999695,-,1958,-,42.30072021,-71.16986847,-,24.79999924,-,26.09758949
Wed May 10 08:01:43 EDT 2017,10-May-2017 08:03:14.531,-71.16986915,42.30060701,11.95,4.0,19.0,182.7,5.32051468,1.00257194,10.55543709,0.27462029,36.86274719,0.20968719,0.24021335,0.14991216,0.19280523,14.90052795,1008.20751953,-,174.19999695,-,2038,-,42.30060577,-71.16986847,-,23.02000046,-,27.34033203
Wed May 10 08:01:44 EDT 2017,10-May-2017 08:03:15.532,-71.16986361,42.30048796,12.37,4.0,19.0,181.3,4.1437645,1.13245738,7.94815111,0.0285771,35.68627548,-0.07871392,0.1202592,0.16315226,-0.07297314,14.83099365,1008.1340332,-,174.19999695,-,2079,-,42.30048752,-71.16986084,-,19.79000092,-,27.96170425
Wed May 10 08:01:45 EDT 2017,10-May-2017 08:03:16.533,-71.16985712,42.30037854,12.54,4.0,21.0,178.6,4.9613843,1.06781399,6.48649073,-0.05311339,35.68627548,-0.07403132,0.11446284,0.28530294,-0.09146047,14.4770422,1008.04663086,-,174.19999695,-,2098,-,42.30037689,-71.16986084,-,19.65999985,-,27.96170425
Wed May 10 08:01:46 EDT 2017,10-May-2017 08:03:17.531,-71.1698325,42.3002649,12.67,4.0,21.0,172.8,4.3801918,0.59076929,7.56388187,-0.04163045,38.4313736,-0.10667161,0.14435984,0.10793432,-0.11214432,13.60135746,1007.9465332,-,174.19999695,-,2146,-,42.30026627,-71.16983032,-,30.68000031,-,28.58307457
Wed May 10 08:01:47 EDT 2017,10-May-2017 08:03:18.531,-71.16979436,42.30015421,13.07,3.0,23.0,166.8,4.88117886,0.08439561,9.27573586,0.13384759,39.2156868,0.06886642,0.19542886,0.05631621,0.06235659,14.01990986,1007.84130859,-,174.19999695,-,2246,-,42.30015564,-71.16979218,-,30.35000038,-,29.82581711
Wed May 10 08:01:48 EDT 2017,10-May-2017 08:03:19.532,-71.16974558,42.30003123,13.79,3.0,24.0,164.0,4.01028776,-0.52253455,8.72087955,-0.02119684,39.60784531,0.12400486,0.19182901,0.14088205,0.12172354,13.96293545,1007.68188477,-,174.19999695,-,2382,-,42.30002975,-71.1697464,-,34.20999908,-,31.06855965
Wed May 10 08:01:49 EDT 2017,10-May-2017 08:03:20.532,-71.16969313,42.29991026,14.14,3.0,26.0,161.1,4.63996267,-0.05925649,8.78672028,0.00505912,39.2156868,0.0132676,0.17084005,0.04167277,0.01250791,15.19391727,1007.65185547,-,176,-,2382,-,42.2999115,-71.16969299,-,34.20999908,-,31.68992996
